epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,2615.08,1.00523,0.64402,1.03732,0.92834,0.95002,0.96203,0.74172,0.7092,0.46551,0.87537,0.000444447,0.000444447,0.000444447
110,2639.78,0.9943,0.62816,1.03507,0.92668,0.94453,0.96055,0.72171,0.79456,0.48722,0.88996,0.00042925,0.00042925,0.00042925
111,2664.35,0.98771,0.63032,1.04099,0.94447,0.92239,0.95413,0.7358,0.69443,0.46164,0.87314,0.000414326,0.000414326,0.000414326
112,2689.07,0.99636,0.62816,1.03691,0.92872,0.94454,0.96328,0.73014,0.75796,0.46227,0.88016,0.00039968,0.00039968,0.00039968
113,2713.78,0.99794,0.62828,1.0351,0.92494,0.95273,0.96325,0.72419,0.75804,0.45994,0.87785,0.00038532,0.00038532,0.00038532
114,2738.53,0.98314,0.63178,1.04413,0.92174,0.94282,0.9626,0.72784,0.74828,0.46372,0.87597,0.000371251,0.000371251,0.000371251
115,2763.41,0.97698,0.62361,1.02866,0.94215,0.92281,0.96076,0.72291,0.79056,0.48236,0.88652,0.00035748,0.00035748,0.00035748
116,2788.23,0.9849,0.62102,1.03372,0.91301,0.95096,0.96378,0.7266,0.74881,0.46989,0.87975,0.000344012,0.000344012,0.000344012
117,2812.83,0.9679,0.61111,1.03454,0.92133,0.94528,0.95858,0.7315,0.71541,0.46877,0.87597,0.000330855,0.000330855,0.000330855
118,2837.73,0.96606,0.61861,1.03118,0.92951,0.94578,0.96248,0.72763,0.75525,0.47139,0.88075,0.000318012,0.000318012,0.000318012
119,2862.2,0.97189,0.6205,1.02976,0.92989,0.93367,0.96305,0.72795,0.76,0.47202,0.88245,0.000305491,0.000305491,0.000305491
120,2886.89,0.96553,0.60416,1.02699,0.93174,0.9272,0.96184,0.72532,0.76563,0.47292,0.88483,0.000293297,0.000293297,0.000293297
121,2911.57,0.97525,0.60822,1.03303,0.93255,0.93174,0.96185,0.72563,0.74103,0.45712,0.8808,0.000281434,0.000281434,0.000281434
122,2936.36,0.95794,0.61462,1.02754,0.93692,0.93686,0.96249,0.7297,0.76532,0.46076,0.87781,0.000269908,0.000269908,0.000269908
123,2961.11,0.96885,0.60317,1.02603,0.90477,0.95215,0.96098,0.73592,0.73756,0.45636,0.87563,0.000258725,0.000258725,0.000258725
124,2985.86,0.96071,0.61111,1.02495,0.92857,0.93443,0.96075,0.74097,0.70562,0.45398,0.87129,0.000247888,0.000247888,0.000247888
125,3010.47,0.96424,0.60505,1.03246,0.93036,0.9257,0.96226,0.73419,0.73559,0.46318,0.87846,0.000237404,0.000237404,0.000237404
126,3035.24,0.94969,0.60254,1.02538,0.91858,0.93301,0.95969,0.73703,0.73683,0.46115,0.87713,0.000227276,0.000227276,0.000227276
127,3060.01,0.95734,0.59887,1.02327,0.92363,0.94325,0.96224,0.73582,0.72617,0.45242,0.87428,0.000217509,0.000217509,0.000217509
128,3084.73,0.96926,0.61282,1.02278,0.9209,0.94628,0.96244,0.72832,0.74075,0.45601,0.87824,0.000208107,0.000208107,0.000208107
129,3109.31,0.95714,0.61443,1.02841,0.92021,0.94136,0.96327,0.73247,0.73088,0.45241,0.87417,0.000199074,0.000199074,0.000199074
130,3133.8,0.95301,0.60065,1.0205,0.92477,0.93373,0.96288,0.73842,0.71231,0.45522,0.8712,0.000190414,0.000190414,0.000190414
131,3158.55,0.96541,0.61109,1.02722,0.91771,0.94055,0.96304,0.74378,0.71803,0.44726,0.86932,0.000182132,0.000182132,0.000182132
132,3183.16,0.93118,0.57613,1.00932,0.9261,0.94667,0.96276,0.73956,0.71637,0.44839,0.86904,0.00017423,0.00017423,0.00017423
133,3208.05,0.94104,0.59041,1.01225,0.92084,0.94496,0.96167,0.7349,0.73489,0.45465,0.87287,0.000166712,0.000166712,0.000166712
134,3232.74,0.93529,0.59186,1.02644,0.93466,0.93179,0.9636,0.74059,0.72476,0.44675,0.87209,0.000159582,0.000159582,0.000159582
135,3257.47,0.93336,0.58759,1.01734,0.93714,0.92677,0.96369,0.73632,0.7558,0.45694,0.87612,0.000152842,0.000152842,0.000152842
136,3282.26,0.93821,0.59396,1.01104,0.92731,0.94464,0.96292,0.73683,0.73646,0.45055,0.87254,0.000146496,0.000146496,0.000146496
137,3307.04,0.9349,0.58987,1.01296,0.91626,0.9516,0.96436,0.73871,0.72031,0.45264,0.87045,0.000140546,0.000140546,0.000140546
138,3331.75,0.94168,0.59622,1.02101,0.9193,0.94937,0.96381,0.73758,0.72096,0.45211,0.87049,0.000134996,0.000134996,0.000134996
139,3356.51,0.93703,0.57703,1.0085,0.92718,0.93987,0.96435,0.74571,0.71211,0.44527,0.87016,0.000129846,0.000129846,0.000129846
140,3381.52,0.94083,0.59055,1.0139,0.92637,0.94779,0.96385,0.73804,0.73352,0.4514,0.87263,0.0001251,0.0001251,0.0001251
141,3406.53,0.79426,0.46875,0.9705,0.9284,0.94141,0.96375,0.73276,0.74393,0.44512,0.87668,0.00012076,0.00012076,0.00012076
142,3431.01,0.8068,0.46586,0.97335,0.92149,0.93664,0.96424,0.74092,0.72173,0.44817,0.87349,0.000116827,0.000116827,0.000116827
143,3455.47,0.79935,0.46421,0.97699,0.93342,0.92713,0.96336,0.73041,0.76539,0.45317,0.88025,0.000113304,0.000113304,0.000113304
144,3479.94,0.78702,0.45615,0.96315,0.92252,0.93655,0.96503,0.73876,0.72204,0.44166,0.8729,0.000110191,0.000110191,0.000110191
145,3504.41,0.78456,0.45114,0.96519,0.93281,0.93057,0.96538,0.73166,0.74505,0.44712,0.87395,0.000107491,0.000107491,0.000107491
146,3528.88,0.79707,0.44866,0.97797,0.92966,0.93381,0.96339,0.73372,0.75206,0.45035,0.87497,0.000105204,0.000105204,0.000105204
147,3553.61,0.77812,0.4428,0.96465,0.93325,0.9333,0.96325,0.74072,0.7258,0.44273,0.86908,0.000103332,0.000103332,0.000103332
148,3578.11,0.78459,0.44974,0.96322,0.93862,0.93081,0.96387,0.74074,0.72237,0.44349,0.86871,0.000101875,0.000101875,0.000101875
149,3602.64,0.76897,0.44509,0.95479,0.91076,0.9485,0.96429,0.74028,0.7256,0.44713,0.87141,0.000100833,0.000100833,0.000100833
150,3627.14,0.78164,0.44842,0.96582,0.93422,0.92143,0.9645,0.73401,0.76996,0.45283,0.87851,0.000100208,0.000100208,0.000100208
